log_id,request_id,completion_date,cost,created_at,updated_at,deleted_at,description,charged_to
594,605,2022-12-06,4912.35,2022-12-06 00:00:00,2022-12-06 00:00:00,,,owner
595,606,2022-12-09,4176.72,2022-12-09 00:00:00,2022-12-09 00:00:00,,,owner
596,607,2022-12-16,2020.40,2022-12-16 00:00:00,2022-12-16 00:00:00,,,owner
597,608,2023-01-01,11389.95,2023-01-01 00:00:00,2023-01-01 00:00:00,,,owner
598,609,2022-12-31,1283.54,2022-12-31 00:00:00,2022-12-31 00:00:00,,,owner
599,610,2022-12-22,5384.90,2022-12-22 00:00:00,2022-12-22 00:00:00,,,owner
600,611,2022-12-25,3005.67,2022-12-25 00:00:00,2022-12-25 00:00:00,,,owner
601,612,2022-12-22,6075.25,2022-12-22 00:00:00,2022-12-22 00:00:00,,,owner
602,613,2022-12-22,4871.89,2022-12-22 00:00:00,2022-12-22 00:00:00,,,owner
603,614,2022-12-30,5042.24,2022-12-30 00:00:00,2022-12-30 00:00:00,,,owner
604,615,2022-12-14,4478.84,2022-12-14 00:00:00,2022-12-14 00:00:00,,,owner
605,616,2022-12-25,2399.78,2022-12-25 00:00:00,2022-12-25 00:00:00,,,owner
606,617,2022-12-10,2301.77,2022-12-10 00:00:00,2022-12-10 00:00:00,,,owner
607,618,2023-02-04,3578.39,2023-02-04 00:00:00,2023-02-04 00:00:00,,,owner
608,619,2023-01-10,3836.98,2023-01-10 00:00:00,2023-01-10 00:00:00,,,owner
609,620,2023-01-23,4588.79,2023-01-23 00:00:00,2023-01-23 00:00:00,,,owner
610,621,2023-01-08,2833.87,2023-01-08 00:00:00,2023-01-08 00:00:00,,,owner
611,622,2023-01-14,4991.05,2023-01-14 00:00:00,2023-01-14 00:00:00,,,owner
612,623,2023-01-18,4768.18,2023-01-18 00:00:00,2023-01-18 00:00:00,,,owner
613,624,2023-01-30,3034.20,2023-01-30 00:00:00,2023-01-30 00:00:00,,,owner
614,625,2023-01-08,9418.63,2023-01-08 00:00:00,2023-01-08 00:00:00,,,owner
615,626,2023-01-29,2443.21,2023-01-29 00:00:00,2023-01-29 00:00:00,,,owner
616,627,2023-01-27,5565.06,2023-01-27 00:00:00,2023-01-27 00:00:00,,,owner
617,628,2023-01-29,1072.00,2023-01-29 00:00:00,2023-01-29 00:00:00,,,owner
618,629,2023-01-19,6531.51,2023-01-19 00:00:00,2023-01-19 00:00:00,,,owner
619,630,2023-01-21,970.27,2023-01-21 00:00:00,2023-01-21 00:00:00,,,owner
620,631,2023-01-27,1765.78,2023-01-27 00:00:00,2023-01-27 00:00:00,,,owner
621,632,2023-01-24,4367.31,2023-01-24 00:00:00,2023-01-24 00:00:00,,,owner
622,633,2023-01-07,2261.15,2023-01-07 00:00:00,2023-01-07 00:00:00,,,owner
623,634,2023-01-18,5199.56,2023-01-18 00:00:00,2023-01-18 00:00:00,,,owner
624,635,2023-01-19,4261.84,2023-01-19 00:00:00,2023-01-19 00:00:00,,,owner
625,636,2023-01-31,2814.66,2023-01-31 00:00:00,2023-01-31 00:00:00,,,owner
626,637,2023-01-27,1952.58,2023-01-27 00:00:00,2023-01-27 00:00:00,,,owner
627,638,2023-01-18,4134.71,2023-01-18 00:00:00,2023-01-18 00:00:00,,,owner
628,639,2023-01-26,6202.05,2023-01-26 00:00:00,2023-01-26 00:00:00,,,owner
629,640,2023-02-01,2154.26,2023-02-01 00:00:00,2023-02-01 00:00:00,,,owner
630,642,2023-02-01,1669.38,2023-02-01 00:00:00,2023-02-01 00:00:00,,,owner
631,643,2023-01-25,1007.82,2023-01-25 00:00:00,2023-01-25 00:00:00,,,owner
632,644,2023-01-18,2778.97,2023-01-18 00:00:00,2023-01-18 00:00:00,,,owner
633,645,2023-01-21,9199.16,2023-01-21 00:00:00,2023-01-21 00:00:00,,,owner
634,646,2023-02-16,1625.35,2023-02-16 00:00:00,2023-02-16 00:00:00,,,owner
635,647,2023-02-14,2106.86,2023-02-14 00:00:00,2023-02-14 00:00:00,,,owner
636,648,2023-02-23,6629.39,2023-02-23 00:00:00,2023-02-23 00:00:00,,,owner
637,649,2023-02-20,2325.48,2023-02-20 00:00:00,2023-02-20 00:00:00,,,owner
638,650,2023-02-20,3440.90,2023-02-20 00:00:00,2023-02-20 00:00:00,,,owner
639,651,2023-02-15,4759.27,2023-02-15 00:00:00,2023-02-15 00:00:00,,,owner
640,652,2023-02-05,4585.53,2023-02-05 00:00:00,2023-02-05 00:00:00,,,owner
641,653,2023-02-05,4966.32,2023-02-05 00:00:00,2023-02-05 00:00:00,,,owner
642,654,2023-02-09,4302.49,2023-02-09 00:00:00,2023-02-09 00:00:00,,,owner
643,655,2023-02-04,1007.59,2023-02-04 00:00:00,2023-02-04 00:00:00,,,owner
644,656,2023-02-16,3981.05,2023-02-16 00:00:00,2023-02-16 00:00:00,,,owner
645,657,2023-02-10,6330.56,2023-02-10 00:00:00,2023-02-10 00:00:00,,,owner
646,658,2023-02-07,3167.77,2023-02-07 00:00:00,2023-02-07 00:00:00,,,owner
647,659,2023-02-28,6811.23,2023-02-28 00:00:00,2023-02-28 00:00:00,,,owner
648,660,2023-03-01,2220.80,2023-03-01 00:00:00,2023-03-01 00:00:00,,,owner
649,661,2023-02-24,3415.04,2023-02-24 00:00:00,2023-02-24 00:00:00,,,owner
650,662,2023-02-08,6574.37,2023-02-08 00:00:00,2023-02-08 00:00:00,,,owner
651,663,2023-02-22,6568.47,2023-02-22 00:00:00,2023-02-22 00:00:00,,,owner
652,664,2023-02-07,5328.16,2023-02-07 00:00:00,2023-02-07 00:00:00,,,owner
653,665,2023-02-27,615.52,2023-02-27 00:00:00,2023-02-27 00:00:00,,,owner
654,666,2023-02-13,7749.92,2023-02-13 00:00:00,2023-02-13 00:00:00,,,owner
655,667,2023-02-22,4195.95,2023-02-22 00:00:00,2023-02-22 00:00:00,,,owner
656,668,2023-02-13,1088.35,2023-02-13 00:00:00,2023-02-13 00:00:00,,,owner
657,669,2023-02-14,1100.56,2023-02-14 00:00:00,2023-02-14 00:00:00,,,owner
658,670,2023-02-21,7242.89,2023-02-21 00:00:00,2023-02-21 00:00:00,,,owner
659,671,2023-02-12,1587.16,2023-02-12 00:00:00,2023-02-12 00:00:00,,,owner
660,672,2023-02-19,3787.93,2023-02-19 00:00:00,2023-02-19 00:00:00,,,owner
661,673,2023-03-27,2012.42,2023-03-27 00:00:00,2023-03-27 00:00:00,,,owner
662,674,2023-03-13,2814.28,2023-03-13 00:00:00,2023-03-13 00:00:00,,,owner
663,675,2023-03-29,5036.20,2023-03-29 00:00:00,2023-03-29 00:00:00,,,owner
664,676,2023-03-18,2449.60,2023-03-18 00:00:00,2023-03-18 00:00:00,,,owner
665,677,2023-03-25,5558.46,2023-03-25 00:00:00,2023-03-25 00:00:00,,,owner
666,678,2023-03-30,1924.64,2023-03-30 00:00:00,2023-03-30 00:00:00,,,owner
667,679,2023-03-17,2297.05,2023-03-17 00:00:00,2023-03-17 00:00:00,,,owner
668,680,2023-03-24,4154.01,2023-03-24 00:00:00,2023-03-24 00:00:00,,,owner
669,681,2023-03-27,5883.77,2023-03-27 00:00:00,2023-03-27 00:00:00,,,owner
670,682,2023-03-29,6165.68,2023-03-29 00:00:00,2023-03-29 00:00:00,,,owner
671,683,2023-03-21,10628.64,2023-03-21 00:00:00,2023-03-21 00:00:00,,,owner
672,684,2023-03-07,5083.04,2023-03-07 00:00:00,2023-03-07 00:00:00,,,owner
673,686,2023-03-28,5184.52,2023-03-28 00:00:00,2023-03-28 00:00:00,,,owner
674,687,2023-03-12,3112.97,2023-03-12 00:00:00,2023-03-12 00:00:00,,,owner
675,688,2023-03-15,3114.00,2023-03-15 00:00:00,2023-03-15 00:00:00,,,owner
676,689,2023-03-14,8883.99,2023-03-14 00:00:00,2023-03-14 00:00:00,,,owner
677,690,2023-03-26,4497.97,2023-03-26 00:00:00,2023-03-26 00:00:00,,,owner
678,691,2023-04-01,1538.77,2023-04-01 00:00:00,2023-04-01 00:00:00,,,owner
679,692,2023-03-21,3089.40,2023-03-21 00:00:00,2023-03-21 00:00:00,,,owner
680,693,2023-03-27,7065.20,2023-03-27 00:00:00,2023-03-27 00:00:00,,,owner
681,694,2023-03-08,5307.02,2023-03-08 00:00:00,2023-03-08 00:00:00,,,owner
682,695,2023-03-20,3716.88,2023-03-20 00:00:00,2023-03-20 00:00:00,,,owner
683,696,2023-03-06,2995.16,2023-03-06 00:00:00,2023-03-06 00:00:00,,,owner
684,697,2023-03-21,4272.08,2023-03-21 00:00:00,2023-03-21 00:00:00,,,owner
685,698,2023-03-09,7779.31,2023-03-09 00:00:00,2023-03-09 00:00:00,,,owner
686,699,2023-03-25,2732.63,2023-03-25 00:00:00,2023-03-25 00:00:00,,,owner
687,700,2023-04-22,950.85,2023-04-22 00:00:00,2023-04-22 00:00:00,,,owner
688,701,2023-04-18,3590.28,2023-04-18 00:00:00,2023-04-18 00:00:00,,,owner
689,702,2023-04-07,9185.14,2023-04-07 00:00:00,2023-04-07 00:00:00,,,owner
690,703,2023-04-26,2554.01,2023-04-26 00:00:00,2023-04-26 00:00:00,,,owner
691,704,2023-04-20,3813.15,2023-04-20 00:00:00,2023-04-20 00:00:00,,,owner
692,705,2023-04-18,3864.78,2023-04-18 00:00:00,2023-04-18 00:00:00,,,owner
693,706,2023-04-10,3388.15,2023-04-10 00:00:00,2023-04-10 00:00:00,,,owner
694,707,2023-05-03,9535.28,2023-05-03 00:00:00,2023-05-03 00:00:00,,,owner
695,708,2023-04-12,5580.22,2023-04-12 00:00:00,2023-04-12 00:00:00,,,owner
696,709,2023-04-12,2427.98,2023-04-12 00:00:00,2023-04-12 00:00:00,,,owner
697,710,2023-04-18,1615.83,2023-04-18 00:00:00,2023-04-18 00:00:00,,,owner
698,711,2023-04-24,8873.02,2023-04-24 00:00:00,2023-04-24 00:00:00,,,owner
699,712,2023-04-19,4141.64,2023-04-19 00:00:00,2023-04-19 00:00:00,,,owner
700,713,2023-04-08,1589.08,2023-04-08 00:00:00,2023-04-08 00:00:00,,,owner
701,714,2023-04-08,8584.83,2023-04-08 00:00:00,2023-04-08 00:00:00,,,owner
702,715,2023-04-09,1426.46,2023-04-09 00:00:00,2023-04-09 00:00:00,,,owner
703,716,2023-04-25,8741.03,2023-04-25 00:00:00,2023-04-25 00:00:00,,,owner
704,717,2023-04-03,1944.25,2023-04-03 00:00:00,2023-04-03 00:00:00,,,owner
705,718,2023-04-30,728.52,2023-04-30 00:00:00,2023-04-30 00:00:00,,,owner
706,719,2023-04-25,3137.77,2023-04-25 00:00:00,2023-04-25 00:00:00,,,owner
707,720,2023-05-05,4245.49,2023-05-05 00:00:00,2023-05-05 00:00:00,,,owner
708,721,2023-04-23,3730.83,2023-04-23 00:00:00,2023-04-23 00:00:00,,,owner
709,722,2023-04-26,1506.53,2023-04-26 00:00:00,2023-04-26 00:00:00,,,owner
710,723,2023-04-04,7793.00,2023-04-04 00:00:00,2023-04-04 00:00:00,,,owner
711,724,2023-04-17,4993.72,2023-04-17 00:00:00,2023-04-17 00:00:00,,,owner
712,725,2023-05-27,1208.00,2023-05-27 00:00:00,2023-05-27 00:00:00,,,owner
713,726,2023-05-08,2833.30,2023-05-08 00:00:00,2023-05-08 00:00:00,,,owner
714,727,2023-05-16,5508.40,2023-05-16 00:00:00,2023-05-16 00:00:00,,,owner
715,728,2023-05-13,6690.86,2023-05-13 00:00:00,2023-05-13 00:00:00,,,owner
716,729,2023-05-12,1696.52,2023-05-12 00:00:00,2023-05-12 00:00:00,,,owner
717,730,2023-05-15,1417.54,2023-05-15 00:00:00,2023-05-15 00:00:00,,,owner
718,731,2023-05-11,4003.02,2023-05-11 00:00:00,2023-05-11 00:00:00,,,owner
719,732,2023-05-22,1471.41,2023-05-22 00:00:00,2023-05-22 00:00:00,,,owner
720,733,2023-05-07,5017.77,2023-05-07 00:00:00,2023-05-07 00:00:00,,,owner
721,734,2023-05-13,4613.20,2023-05-13 00:00:00,2023-05-13 00:00:00,,,owner
722,735,2023-05-11,2595.77,2023-05-11 00:00:00,2023-05-11 00:00:00,,,owner
723,736,2023-05-24,1519.60,2023-05-24 00:00:00,2023-05-24 00:00:00,,,owner
724,737,2023-05-19,2057.37,2023-05-19 00:00:00,2023-05-19 00:00:00,,,owner
725,738,2023-05-19,8610.66,2023-05-19 00:00:00,2023-05-19 00:00:00,,,owner
726,739,2023-05-03,1197.22,2023-05-03 00:00:00,2023-05-03 00:00:00,,,owner
727,740,2023-05-09,1253.62,2023-05-09 00:00:00,2023-05-09 00:00:00,,,owner
728,741,2023-05-08,956.54,2023-05-08 00:00:00,2023-05-08 00:00:00,,,owner
729,742,2023-05-25,2450.35,2023-05-25 00:00:00,2023-05-25 00:00:00,,,owner
730,743,2023-05-22,4758.86,2023-05-22 00:00:00,2023-05-22 00:00:00,,,owner
731,744,2023-06-01,4761.04,2023-06-01 00:00:00,2023-06-01 00:00:00,,,owner
732,745,2023-05-09,5255.11,2023-05-09 00:00:00,2023-05-09 00:00:00,,,owner
733,746,2023-05-18,6211.86,2023-05-18 00:00:00,2023-05-18 00:00:00,,,owner
734,747,2023-05-25,6035.13,2023-05-25 00:00:00,2023-05-25 00:00:00,,,owner
735,748,2023-05-04,3500.56,2023-05-04 00:00:00,2023-05-04 00:00:00,,,owner
736,749,2023-06-02,5011.52,2023-06-02 00:00:00,2023-06-02 00:00:00,,,owner
737,750,2023-05-19,4499.66,2023-05-19 00:00:00,2023-05-19 00:00:00,,,owner
738,751,2023-06-09,6481.29,2023-06-09 00:00:00,2023-06-09 00:00:00,,,owner
739,752,2023-05-21,3519.81,2023-05-21 00:00:00,2023-05-21 00:00:00,,,owner
740,753,2023-05-19,6113.43,2023-05-19 00:00:00,2023-05-19 00:00:00,,,owner
741,755,2023-05-03,1589.14,2023-05-03 00:00:00,2023-05-03 00:00:00,,,owner
742,756,2023-05-20,6624.36,2023-05-20 00:00:00,2023-05-20 00:00:00,,,owner
743,757,2023-05-23,1536.87,2023-05-23 00:00:00,2023-05-23 00:00:00,,,owner
744,758,2023-05-28,1545.21,2023-05-28 00:00:00,2023-05-28 00:00:00,,,owner
745,759,2023-06-11,1122.22,2023-06-11 00:00:00,2023-06-11 00:00:00,,,owner
746,760,2023-06-09,2381.73,2023-06-09 00:00:00,2023-06-09 00:00:00,,,owner
747,761,2023-06-20,2399.33,2023-06-20 00:00:00,2023-06-20 00:00:00,,,owner
748,762,2023-06-20,10167.86,2023-06-20 00:00:00,2023-06-20 00:00:00,,,owner
749,763,2023-07-04,5772.76,2023-07-04 00:00:00,2023-07-04 00:00:00,,,owner
750,764,2023-06-06,3039.73,2023-06-06 00:00:00,2023-06-06 00:00:00,,,owner
751,765,2023-06-10,1559.99,2023-06-10 00:00:00,2023-06-10 00:00:00,,,owner
752,766,2023-07-06,2951.25,2023-07-06 00:00:00,2023-07-06 00:00:00,,,owner
753,767,2023-06-17,5289.20,2023-06-17 00:00:00,2023-06-17 00:00:00,,,owner
754,768,2023-06-10,8191.69,2023-06-10 00:00:00,2023-06-10 00:00:00,,,owner
755,769,2023-06-17,6120.65,2023-06-17 00:00:00,2023-06-17 00:00:00,,,owner
756,770,2023-06-29,4033.54,2023-06-29 00:00:00,2023-06-29 00:00:00,,,owner
757,771,2023-06-20,5286.83,2023-06-20 00:00:00,2023-06-20 00:00:00,,,owner
758,772,2023-06-16,5121.32,2023-06-16 00:00:00,2023-06-16 00:00:00,,,owner
759,773,2023-06-27,4321.81,2023-06-27 00:00:00,2023-06-27 00:00:00,,,owner
760,774,2023-06-06,3809.53,2023-06-06 00:00:00,2023-06-06 00:00:00,,,owner
761,775,2023-06-17,2186.16,2023-06-17 00:00:00,2023-06-17 00:00:00,,,owner
762,776,2023-06-06,4055.16,2023-06-06 00:00:00,2023-06-06 00:00:00,,,owner
763,777,2023-06-05,2394.87,2023-06-05 00:00:00,2023-06-05 00:00:00,,,owner
764,778,2023-07-02,991.09,2023-07-02 00:00:00,2023-07-02 00:00:00,,,owner
765,779,2023-06-20,3056.05,2023-06-20 00:00:00,2023-06-20 00:00:00,,,owner
766,780,2023-06-26,9274.55,2023-06-26 00:00:00,2023-06-26 00:00:00,,,owner
767,781,2023-06-04,2324.87,2023-06-04 00:00:00,2023-06-04 00:00:00,,,owner
768,782,2023-06-22,2830.15,2023-06-22 00:00:00,2023-06-22 00:00:00,,,owner
769,783,2023-06-26,4692.09,2023-06-26 00:00:00,2023-06-26 00:00:00,,,owner
770,784,2023-06-21,1496.30,2023-06-21 00:00:00,2023-06-21 00:00:00,,,owner
771,785,2023-07-15,1158.34,2023-07-15 00:00:00,2023-07-15 00:00:00,,,owner
772,786,2023-07-11,7371.46,2023-07-11 00:00:00,2023-07-11 00:00:00,,,owner
773,787,2023-08-01,1427.33,2023-08-01 00:00:00,2023-08-01 00:00:00,,,owner
774,788,2023-07-08,2765.58,2023-07-08 00:00:00,2023-07-08 00:00:00,,,owner
775,789,2023-07-29,1550.34,2023-07-29 00:00:00,2023-07-29 00:00:00,,,owner
776,790,2023-07-10,7025.42,2023-07-10 00:00:00,2023-07-10 00:00:00,,,owner
777,791,2023-07-24,8439.77,2023-07-24 00:00:00,2023-07-24 00:00:00,,,owner
778,792,2023-07-11,3446.04,2023-07-11 00:00:00,2023-07-11 00:00:00,,,owner
779,793,2023-07-02,3363.81,2023-07-02 00:00:00,2023-07-02 00:00:00,,,owner
780,794,2023-07-09,1362.17,2023-07-09 00:00:00,2023-07-09 00:00:00,,,owner
781,795,2023-07-10,1003.06,2023-07-10 00:00:00,2023-07-10 00:00:00,,,owner
782,796,2023-08-01,5033.94,2023-08-01 00:00:00,2023-08-01 00:00:00,,,owner
783,797,2023-08-09,2865.42,2023-08-09 00:00:00,2023-08-09 00:00:00,,,owner
784,798,2023-07-16,4551.35,2023-07-16 00:00:00,2023-07-16 00:00:00,,,owner
785,799,2023-07-23,3512.51,2023-07-23 00:00:00,2023-07-23 00:00:00,,,owner
786,800,2023-07-27,1280.79,2023-07-27 00:00:00,2023-07-27 00:00:00,,,owner
787,801,2023-07-26,2151.56,2023-07-26 00:00:00,2023-07-26 00:00:00,,,owner
788,802,2023-07-12,2950.22,2023-07-12 00:00:00,2023-07-12 00:00:00,,,owner
789,803,2023-07-08,6463.89,2023-07-08 00:00:00,2023-07-08 00:00:00,,,owner
790,804,2023-07-14,851.50,2023-07-14 00:00:00,2023-07-14 00:00:00,,,owner
791,805,2023-07-11,1884.53,2023-07-11 00:00:00,2023-07-11 00:00:00,,,owner
792,806,2023-07-06,5848.59,2023-07-06 00:00:00,2023-07-06 00:00:00,,,owner
793,807,2023-07-13,1292.17,2023-07-13 00:00:00,2023-07-13 00:00:00,,,owner
794,808,2023-07-21,3675.50,2023-07-21 00:00:00,2023-07-21 00:00:00,,,owner
795,809,2023-07-26,1439.32,2023-07-26 00:00:00,2023-07-26 00:00:00,,,owner
796,810,2023-07-04,1872.11,2023-07-04 00:00:00,2023-07-04 00:00:00,,,owner
797,811,2023-07-27,2745.36,2023-07-27 00:00:00,2023-07-27 00:00:00,,,owner
798,812,2023-07-30,4900.78,2023-07-30 00:00:00,2023-07-30 00:00:00,,,owner
799,813,2023-07-18,3813.78,2023-07-18 00:00:00,2023-07-18 00:00:00,,,owner
800,814,2023-07-09,2299.40,2023-07-09 00:00:00,2023-07-09 00:00:00,,,owner
801,815,2023-07-25,3990.35,2023-07-25 00:00:00,2023-07-25 00:00:00,,,owner
802,816,2023-07-20,7581.89,2023-07-20 00:00:00,2023-07-20 00:00:00,,,owner
803,817,2023-07-17,1532.11,2023-07-17 00:00:00,2023-07-17 00:00:00,,,owner
804,818,2023-08-03,5393.87,2023-08-03 00:00:00,2023-08-03 00:00:00,,,owner
805,819,2023-08-01,4061.39,2023-08-01 00:00:00,2023-08-01 00:00:00,,,owner
806,820,2023-08-22,6178.61,2023-08-22 00:00:00,2023-08-22 00:00:00,,,owner
807,821,2023-08-30,8951.62,2023-08-30 00:00:00,2023-08-30 00:00:00,,,owner
808,822,2023-08-25,3709.59,2023-08-25 00:00:00,2023-08-25 00:00:00,,,owner
809,823,2023-08-12,4092.23,2023-08-12 00:00:00,2023-08-12 00:00:00,,,owner
810,824,2023-08-23,2685.32,2023-08-23 00:00:00,2023-08-23 00:00:00,,,owner
811,825,2023-09-02,4375.83,2023-09-02 00:00:00,2023-09-02 00:00:00,,,owner
812,826,2023-08-04,6189.44,2023-08-04 00:00:00,2023-08-04 00:00:00,,,owner
813,827,2023-08-02,2782.49,2023-08-02 00:00:00,2023-08-02 00:00:00,,,owner
814,828,2023-09-02,6258.81,2023-09-02 00:00:00,2023-09-02 00:00:00,,,owner
815,829,2023-08-15,3738.18,2023-08-15 00:00:00,2023-08-15 00:00:00,,,owner
816,830,2023-08-06,3251.27,2023-08-06 00:00:00,2023-08-06 00:00:00,,,owner
817,831,2023-08-08,1058.69,2023-08-08 00:00:00,2023-08-08 00:00:00,,,owner
818,832,2023-08-20,884.18,2023-08-20 00:00:00,2023-08-20 00:00:00,,,owner
819,833,2023-09-02,3428.43,2023-09-02 00:00:00,2023-09-02 00:00:00,,,owner
820,834,2023-08-15,2322.37,2023-08-15 00:00:00,2023-08-15 00:00:00,,,owner
821,835,2023-08-12,3551.85,2023-08-12 00:00:00,2023-08-12 00:00:00,,,owner
822,837,2023-08-10,1698.76,2023-08-10 00:00:00,2023-08-10 00:00:00,,,owner
823,838,2023-08-04,3695.90,2023-08-04 00:00:00,2023-08-04 00:00:00,,,owner
824,839,2023-08-22,1282.31,2023-08-22 00:00:00,2023-08-22 00:00:00,,,owner
825,840,2023-08-20,4939.57,2023-08-20 00:00:00,2023-08-20 00:00:00,,,owner
826,841,2023-08-24,1823.35,2023-08-24 00:00:00,2023-08-24 00:00:00,,,owner
827,842,2023-08-29,8236.36,2023-08-29 00:00:00,2023-08-29 00:00:00,,,owner
828,843,2023-08-09,10368.27,2023-08-09 00:00:00,2023-08-09 00:00:00,,,owner
829,844,2023-08-04,1802.41,2023-08-04 00:00:00,2023-08-04 00:00:00,,,owner
830,845,2023-08-08,2367.63,2023-08-08 00:00:00,2023-08-08 00:00:00,,,owner
831,846,2023-09-25,3135.20,2023-09-25 00:00:00,2023-09-25 00:00:00,,,owner
832,847,2023-09-11,5356.31,2023-09-11 00:00:00,2023-09-11 00:00:00,,,owner
833,848,2023-09-05,4083.71,2023-09-05 00:00:00,2023-09-05 00:00:00,,,owner
834,849,2023-09-27,7202.15,2023-09-27 00:00:00,2023-09-27 00:00:00,,,owner
835,850,2023-09-13,1895.38,2023-09-13 00:00:00,2023-09-13 00:00:00,,,owner
836,851,2023-09-23,2898.28,2023-09-23 00:00:00,2023-09-23 00:00:00,,,owner
837,852,2023-09-29,1664.23,2023-09-29 00:00:00,2023-09-29 00:00:00,,,owner
838,853,2023-09-18,4418.31,2023-09-18 00:00:00,2023-09-18 00:00:00,,,owner
839,854,2023-10-02,3743.05,2023-10-02 00:00:00,2023-10-02 00:00:00,,,owner
840,855,2023-09-02,3863.30,2023-09-02 00:00:00,2023-09-02 00:00:00,,,owner
841,856,2023-09-28,1884.67,2023-09-28 00:00:00,2023-09-28 00:00:00,,,owner
842,857,2023-10-01,4239.02,2023-10-01 00:00:00,2023-10-01 00:00:00,,,owner
843,858,2023-09-17,5812.56,2023-09-17 00:00:00,2023-09-17 00:00:00,,,owner
844,859,2023-09-21,9470.29,2023-09-21 00:00:00,2023-09-21 00:00:00,,,owner
845,860,2023-09-04,3684.76,2023-09-04 00:00:00,2023-09-04 00:00:00,,,owner
846,861,2023-09-09,1846.08,2023-09-09 00:00:00,2023-09-09 00:00:00,,,owner
847,862,2023-09-29,5321.46,2023-09-29 00:00:00,2023-09-29 00:00:00,,,owner
848,863,2023-09-19,4931.25,2023-09-19 00:00:00,2023-09-19 00:00:00,,,owner
849,864,2023-09-04,5654.41,2023-09-04 00:00:00,2023-09-04 00:00:00,,,owner
850,865,2023-09-06,2996.60,2023-09-06 00:00:00,2023-09-06 00:00:00,,,owner
851,866,2023-09-20,3731.47,2023-09-20 00:00:00,2023-09-20 00:00:00,,,owner
852,867,2023-09-26,1947.02,2023-09-26 00:00:00,2023-09-26 00:00:00,,,owner
853,868,2023-09-30,2377.42,2023-09-30 00:00:00,2023-09-30 00:00:00,,,owner
854,869,2023-09-29,6767.99,2023-09-29 00:00:00,2023-09-29 00:00:00,,,owner
855,870,2023-09-28,6986.69,2023-09-28 00:00:00,2023-09-28 00:00:00,,,owner
856,871,2023-09-30,6273.92,2023-09-30 00:00:00,2023-09-30 00:00:00,,,owner
857,872,2023-09-27,7750.89,2023-09-27 00:00:00,2023-09-27 00:00:00,,,owner
858,873,2023-09-29,3406.08,2023-09-29 00:00:00,2023-09-29 00:00:00,,,owner
859,874,2023-09-19,3848.96,2023-09-19 00:00:00,2023-09-19 00:00:00,,,owner
860,875,2023-09-28,5864.22,2023-09-28 00:00:00,2023-09-28 00:00:00,,,owner
861,876,2023-10-20,6161.68,2023-10-20 00:00:00,2023-10-20 00:00:00,,,owner
862,877,2023-10-24,4110.22,2023-10-24 00:00:00,2023-10-24 00:00:00,,,owner
863,878,2023-10-07,973.73,2023-10-07 00:00:00,2023-10-07 00:00:00,,,owner
864,879,2023-10-25,3756.24,2023-10-25 00:00:00,2023-10-25 00:00:00,,,owner
865,880,2023-10-07,3052.57,2023-10-07 00:00:00,2023-10-07 00:00:00,,,owner
866,881,2023-11-04,5234.32,2023-11-04 00:00:00,2023-11-04 00:00:00,,,owner
867,882,2023-10-21,8956.76,2023-10-21 00:00:00,2023-10-21 00:00:00,,,owner
868,883,2023-10-26,5899.70,2023-10-26 00:00:00,2023-10-26 00:00:00,,,owner
869,884,2023-10-14,3880.44,2023-10-14 00:00:00,2023-10-14 00:00:00,,,owner
870,885,2023-10-17,7139.83,2023-10-17 00:00:00,2023-10-17 00:00:00,,,owner
871,886,2023-10-16,2065.90,2023-10-16 00:00:00,2023-10-16 00:00:00,,,owner
872,887,2023-10-29,4428.98,2023-10-29 00:00:00,2023-10-29 00:00:00,,,owner
873,888,2023-10-10,2385.81,2023-10-10 00:00:00,2023-10-10 00:00:00,,,owner
874,889,2023-10-09,4877.94,2023-10-09 00:00:00,2023-10-09 00:00:00,,,owner
875,890,2023-10-04,8850.38,2023-10-04 00:00:00,2023-10-04 00:00:00,,,owner
876,891,2023-10-19,4559.24,2023-10-19 00:00:00,2023-10-19 00:00:00,,,owner
877,892,2023-10-03,2078.74,2023-10-03 00:00:00,2023-10-03 00:00:00,,,owner
878,893,2023-10-09,5644.89,2023-10-09 00:00:00,2023-10-09 00:00:00,,,owner
879,894,2023-11-03,4989.47,2023-11-03 00:00:00,2023-11-03 00:00:00,,,owner
880,895,2023-10-20,5604.61,2023-10-20 00:00:00,2023-10-20 00:00:00,,,owner
881,896,2023-10-25,10397.85,2023-10-25 00:00:00,2023-10-25 00:00:00,,,owner
882,897,2023-11-05,4897.46,2023-11-05 00:00:00,2023-11-05 00:00:00,,,owner
883,898,2023-10-22,7987.51,2023-10-22 00:00:00,2023-10-22 00:00:00,,,owner
884,899,2023-10-15,1980.99,2023-10-15 00:00:00,2023-10-15 00:00:00,,,owner
885,900,2023-10-21,5557.43,2023-10-21 00:00:00,2023-10-21 00:00:00,,,owner
886,901,2023-10-28,1315.04,2023-10-28 00:00:00,2023-10-28 00:00:00,,,owner
887,902,2023-10-19,1062.32,2023-10-19 00:00:00,2023-10-19 00:00:00,,,owner
888,903,2023-11-18,6337.62,2023-11-18 00:00:00,2023-11-18 00:00:00,,,owner
889,904,2023-10-09,4839.85,2023-10-09 00:00:00,2023-10-09 00:00:00,,,owner
890,905,2023-11-27,6584.18,2023-11-27 00:00:00,2023-11-27 00:00:00,,,owner
