id,psgc_code,name,province_id,created_at,updated_at
699,060605000,Caluya,34,2026-05-07 21:07:21,2026-05-07 21:07:21
700,060606000,Culasi,34,2026-05-07 21:07:21,2026-05-07 21:07:21
701,060607000,Tobias Fornier,34,2026-05-07 21:07:21,2026-05-07 21:07:21
702,060608000,Hamtic,34,2026-05-07 21:07:21,2026-05-07 21:07:21
703,060609000,Laua-An,34,2026-05-07 21:07:21,2026-05-07 21:07:21
704,060610000,Libertad,34,2026-05-07 21:07:21,2026-05-07 21:07:21
705,060611000,Pandan,34,2026-05-07 21:07:21,2026-05-07 21:07:21
706,060612000,Patnongon,34,2026-05-07 21:07:21,2026-05-07 21:07:21
707,060613000,San Jose,34,2026-05-07 21:07:21,2026-05-07 21:07:21
708,060614000,San Remigio,34,2026-05-07 21:07:21,2026-05-07 21:07:21
709,060615000,Sebaste,34,2026-05-07 21:07:21,2026-05-07 21:07:21
710,060616000,Sibalom,34,2026-05-07 21:07:21,2026-05-07 21:07:21
711,060617000,Tibiao,34,2026-05-07 21:07:21,2026-05-07 21:07:21
712,060618000,Valderrama,34,2026-05-07 21:07:21,2026-05-07 21:07:21
713,061901000,Cuartero,35,2026-05-07 21:07:21,2026-05-07 21:07:21
714,061902000,Dao,35,2026-05-07 21:07:21,2026-05-07 21:07:21
715,061903000,Dumalag,35,2026-05-07 21:07:21,2026-05-07 21:07:21
716,061904000,Dumarao,35,2026-05-07 21:07:21,2026-05-07 21:07:21
717,061905000,Ivisan,35,2026-05-07 21:07:21,2026-05-07 21:07:21
718,061906000,Jamindan,35,2026-05-07 21:07:21,2026-05-07 21:07:21
719,061907000,Ma-Ayon,35,2026-05-07 21:07:21,2026-05-07 21:07:21
720,061908000,Mambusao,35,2026-05-07 21:07:21,2026-05-07 21:07:21
721,061909000,Panay,35,2026-05-07 21:07:21,2026-05-07 21:07:21
722,061910000,Panitan,35,2026-05-07 21:07:21,2026-05-07 21:07:21
723,061911000,Pilar,35,2026-05-07 21:07:21,2026-05-07 21:07:21
724,061912000,Pontevedra,35,2026-05-07 21:07:21,2026-05-07 21:07:21
725,061913000,President Roxas,35,2026-05-07 21:07:21,2026-05-07 21:07:21
726,061914000,City of Roxas,35,2026-05-07 21:07:21,2026-05-07 21:07:21
727,061915000,Sapi-An,35,2026-05-07 21:07:21,2026-05-07 21:07:21
728,061916000,Sigma,35,2026-05-07 21:07:21,2026-05-07 21:07:21
729,061917000,Tapaz,35,2026-05-07 21:07:21,2026-05-07 21:07:21
730,063001000,Ajuy,36,2026-05-07 21:07:21,2026-05-07 21:07:21
731,063002000,Alimodian,36,2026-05-07 21:07:21,2026-05-07 21:07:21
732,063003000,Anilao,36,2026-05-07 21:07:21,2026-05-07 21:07:21
733,063004000,Badiangan,36,2026-05-07 21:07:21,2026-05-07 21:07:21
734,063005000,Balasan,36,2026-05-07 21:07:21,2026-05-07 21:07:21
735,063006000,Banate,36,2026-05-07 21:07:21,2026-05-07 21:07:21
736,063007000,Barotac Nuevo,36,2026-05-07 21:07:21,2026-05-07 21:07:21
737,063008000,Barotac Viejo,36,2026-05-07 21:07:21,2026-05-07 21:07:21
738,063009000,Batad,36,2026-05-07 21:07:21,2026-05-07 21:07:21
739,063010000,Bingawan,36,2026-05-07 21:07:21,2026-05-07 21:07:21
740,063012000,Cabatuan,36,2026-05-07 21:07:21,2026-05-07 21:07:21
741,063013000,Calinog,36,2026-05-07 21:07:21,2026-05-07 21:07:21
742,063014000,Carles,36,2026-05-07 21:07:21,2026-05-07 21:07:21
743,063015000,Concepcion,36,2026-05-07 21:07:21,2026-05-07 21:07:21
744,063016000,Dingle,36,2026-05-07 21:07:21,2026-05-07 21:07:21
745,063017000,Dueñas,36,2026-05-07 21:07:21,2026-05-07 21:07:21
746,063018000,Dumangas,36,2026-05-07 21:07:21,2026-05-07 21:07:21
747,063019000,Estancia,36,2026-05-07 21:07:21,2026-05-07 21:07:21
748,063020000,Guimbal,36,2026-05-07 21:07:21,2026-05-07 21:07:21
749,063021000,Igbaras,36,2026-05-07 21:07:21,2026-05-07 21:07:21
750,063022000,City of Iloilo,36,2026-05-07 21:07:21,2026-05-07 21:07:21
751,063023000,Janiuay,36,2026-05-07 21:07:21,2026-05-07 21:07:21
752,063025000,Lambunao,36,2026-05-07 21:07:21,2026-05-07 21:07:21
753,063026000,Leganes,36,2026-05-07 21:07:21,2026-05-07 21:07:21
754,063027000,Lemery,36,2026-05-07 21:07:21,2026-05-07 21:07:21
755,063028000,Leon,36,2026-05-07 21:07:21,2026-05-07 21:07:21
756,063029000,Maasin,36,2026-05-07 21:07:21,2026-05-07 21:07:21
757,063030000,Miagao,36,2026-05-07 21:07:21,2026-05-07 21:07:21
758,063031000,Mina,36,2026-05-07 21:07:21,2026-05-07 21:07:21
759,063032000,New Lucena,36,2026-05-07 21:07:21,2026-05-07 21:07:21
760,063034000,Oton,36,2026-05-07 21:07:21,2026-05-07 21:07:21
761,063035000,City of Passi,36,2026-05-07 21:07:21,2026-05-07 21:07:21
762,063036000,Pavia,36,2026-05-07 21:07:21,2026-05-07 21:07:21
763,063037000,Pototan,36,2026-05-07 21:07:21,2026-05-07 21:07:21
764,063038000,San Dionisio,36,2026-05-07 21:07:21,2026-05-07 21:07:21
765,063039000,San Enrique,36,2026-05-07 21:07:21,2026-05-07 21:07:21
766,063040000,San Joaquin,36,2026-05-07 21:07:21,2026-05-07 21:07:21
767,063041000,San Miguel,36,2026-05-07 21:07:21,2026-05-07 21:07:21
768,063042000,San Rafael,36,2026-05-07 21:07:21,2026-05-07 21:07:21
769,063043000,Santa Barbara,36,2026-05-07 21:07:21,2026-05-07 21:07:21
770,063044000,Sara,36,2026-05-07 21:07:21,2026-05-07 21:07:21
771,063045000,Tigbauan,36,2026-05-07 21:07:21,2026-05-07 21:07:21
772,063046000,Tubungan,36,2026-05-07 21:07:21,2026-05-07 21:07:21
773,063047000,Zarraga,36,2026-05-07 21:07:21,2026-05-07 21:07:21
774,064501000,City of Bacolod,37,2026-05-07 21:07:21,2026-05-07 21:07:21
775,064502000,City of Bago,37,2026-05-07 21:07:21,2026-05-07 21:07:21
776,064503000,Binalbagan,37,2026-05-07 21:07:21,2026-05-07 21:07:21
777,064504000,City of Cadiz,37,2026-05-07 21:07:21,2026-05-07 21:07:21
778,064505000,Calatrava,37,2026-05-07 21:07:21,2026-05-07 21:07:21
779,064506000,Candoni,37,2026-05-07 21:07:21,2026-05-07 21:07:21
780,064507000,Cauayan,37,2026-05-07 21:07:21,2026-05-07 21:07:21
781,064508000,Enrique B. Magalona,37,2026-05-07 21:07:21,2026-05-07 21:07:21
782,064509000,City of Escalante,37,2026-05-07 21:07:21,2026-05-07 21:07:21
783,064510000,City of Himamaylan,37,2026-05-07 21:07:21,2026-05-07 21:07:21
784,064511000,Hinigaran,37,2026-05-07 21:07:21,2026-05-07 21:07:21
785,064512000,Hinoba-An,37,2026-05-07 21:07:21,2026-05-07 21:07:21
786,064513000,Ilog,37,2026-05-07 21:07:21,2026-05-07 21:07:21
787,064514000,Isabela,37,2026-05-07 21:07:21,2026-05-07 21:07:21
788,064515000,City of Kabankalan,37,2026-05-07 21:07:21,2026-05-07 21:07:21
789,064516000,City of La Carlota,37,2026-05-07 21:07:21,2026-05-07 21:07:21
790,064517000,La Castellana,37,2026-05-07 21:07:21,2026-05-07 21:07:21
791,064518000,Manapla,37,2026-05-07 21:07:21,2026-05-07 21:07:21
792,064519000,Moises Padilla,37,2026-05-07 21:07:21,2026-05-07 21:07:21
793,064520000,Murcia,37,2026-05-07 21:07:21,2026-05-07 21:07:21
794,064521000,Pontevedra,37,2026-05-07 21:07:21,2026-05-07 21:07:21
795,064522000,Pulupandan,37,2026-05-07 21:07:21,2026-05-07 21:07:21
796,064523000,City of Sagay,37,2026-05-07 21:07:21,2026-05-07 21:07:21
797,064524000,City of San Carlos,37,2026-05-07 21:07:21,2026-05-07 21:07:21
798,064525000,San Enrique,37,2026-05-07 21:07:21,2026-05-07 21:07:21
799,064526000,City of Silay,37,2026-05-07 21:07:21,2026-05-07 21:07:21
800,064527000,City of Sipalay,37,2026-05-07 21:07:21,2026-05-07 21:07:21
801,064528000,City of Talisay,37,2026-05-07 21:07:21,2026-05-07 21:07:21
802,064529000,Toboso,37,2026-05-07 21:07:21,2026-05-07 21:07:21
803,064530000,Valladolid,37,2026-05-07 21:07:21,2026-05-07 21:07:21
804,064531000,City of Victorias,37,2026-05-07 21:07:21,2026-05-07 21:07:21
805,064532000,Salvador Benedicto,37,2026-05-07 21:07:21,2026-05-07 21:07:21
806,067901000,Buenavista,38,2026-05-07 21:07:21,2026-05-07 21:07:21
807,067902000,Jordan,38,2026-05-07 21:07:21,2026-05-07 21:07:21
808,067903000,Nueva Valencia,38,2026-05-07 21:07:21,2026-05-07 21:07:21
809,067904000,San Lorenzo,38,2026-05-07 21:07:21,2026-05-07 21:07:21
810,067905000,Sibunag,38,2026-05-07 21:07:21,2026-05-07 21:07:21
811,071201000,Alburquerque,39,2026-05-07 21:07:21,2026-05-07 21:07:21
812,071202000,Alicia,39,2026-05-07 21:07:21,2026-05-07 21:07:21
813,071203000,Anda,39,2026-05-07 21:07:21,2026-05-07 21:07:21
814,071204000,Antequera,39,2026-05-07 21:07:21,2026-05-07 21:07:21
815,071205000,Baclayon,39,2026-05-07 21:07:21,2026-05-07 21:07:21
816,071206000,Balilihan,39,2026-05-07 21:07:21,2026-05-07 21:07:21
817,071207000,Batuan,39,2026-05-07 21:07:21,2026-05-07 21:07:21
818,071208000,Bilar,39,2026-05-07 21:07:21,2026-05-07 21:07:21
819,071209000,Buenavista,39,2026-05-07 21:07:21,2026-05-07 21:07:21
820,071210000,Calape,39,2026-05-07 21:07:21,2026-05-07 21:07:21
821,071211000,Candijay,39,2026-05-07 21:07:21,2026-05-07 21:07:21
822,071212000,Carmen,39,2026-05-07 21:07:21,2026-05-07 21:07:21
823,071213000,Catigbian,39,2026-05-07 21:07:21,2026-05-07 21:07:21
824,071214000,Clarin,39,2026-05-07 21:07:21,2026-05-07 21:07:21
825,071215000,Corella,39,2026-05-07 21:07:21,2026-05-07 21:07:21
826,071216000,Cortes,39,2026-05-07 21:07:21,2026-05-07 21:07:21
827,071217000,Dagohoy,39,2026-05-07 21:07:21,2026-05-07 21:07:21
828,071218000,Danao,39,2026-05-07 21:07:21,2026-05-07 21:07:21
829,071219000,Dauis,39,2026-05-07 21:07:21,2026-05-07 21:07:21
830,071220000,Dimiao,39,2026-05-07 21:07:21,2026-05-07 21:07:21
831,071221000,Duero,39,2026-05-07 21:07:21,2026-05-07 21:07:21
832,071222000,Garcia Hernandez,39,2026-05-07 21:07:21,2026-05-07 21:07:21
833,071223000,Guindulman,39,2026-05-07 21:07:21,2026-05-07 21:07:21
834,071224000,Inabanga,39,2026-05-07 21:07:21,2026-05-07 21:07:21
835,071225000,Jagna,39,2026-05-07 21:07:21,2026-05-07 21:07:21
836,071226000,Getafe,39,2026-05-07 21:07:21,2026-05-07 21:07:21
837,071227000,Lila,39,2026-05-07 21:07:21,2026-05-07 21:07:21
838,071228000,Loay,39,2026-05-07 21:07:21,2026-05-07 21:07:21
839,071229000,Loboc,39,2026-05-07 21:07:21,2026-05-07 21:07:21
840,071230000,Loon,39,2026-05-07 21:07:21,2026-05-07 21:07:21
841,071231000,Mabini,39,2026-05-07 21:07:21,2026-05-07 21:07:21
842,071232000,Maribojoc,39,2026-05-07 21:07:21,2026-05-07 21:07:21
843,071233000,Panglao,39,2026-05-07 21:07:21,2026-05-07 21:07:21
844,071234000,Pilar,39,2026-05-07 21:07:21,2026-05-07 21:07:21
845,071235000,President Carlos P. Garcia,39,2026-05-07 21:07:21,2026-05-07 21:07:21
846,071236000,Sagbayan,39,2026-05-07 21:07:21,2026-05-07 21:07:21
847,071237000,San Isidro,39,2026-05-07 21:07:21,2026-05-07 21:07:21
848,071238000,San Miguel,39,2026-05-07 21:07:21,2026-05-07 21:07:21
849,071239000,Sevilla,39,2026-05-07 21:07:21,2026-05-07 21:07:21
850,071240000,Sierra Bullones,39,2026-05-07 21:07:21,2026-05-07 21:07:21
851,071241000,Sikatuna,39,2026-05-07 21:07:21,2026-05-07 21:07:21
852,071242000,City of Tagbilaran,39,2026-05-07 21:07:21,2026-05-07 21:07:21
853,071243000,Talibon,39,2026-05-07 21:07:21,2026-05-07 21:07:21
854,071244000,Trinidad,39,2026-05-07 21:07:21,2026-05-07 21:07:21
855,071245000,Tubigon,39,2026-05-07 21:07:21,2026-05-07 21:07:21
856,071246000,Ubay,39,2026-05-07 21:07:21,2026-05-07 21:07:21
857,071247000,Valencia,39,2026-05-07 21:07:21,2026-05-07 21:07:21
858,071248000,Bien Unido,39,2026-05-07 21:07:21,2026-05-07 21:07:21
859,072201000,Alcantara,40,2026-05-07 21:07:21,2026-05-07 21:07:21
860,072202000,Alcoy,40,2026-05-07 21:07:21,2026-05-07 21:07:21
861,072203000,Alegria,40,2026-05-07 21:07:21,2026-05-07 21:07:21
862,072204000,Aloguinsan,40,2026-05-07 21:07:21,2026-05-07 21:07:21
863,072205000,Argao,40,2026-05-07 21:07:21,2026-05-07 21:07:21
864,072206000,Asturias,40,2026-05-07 21:07:21,2026-05-07 21:07:21
865,072207000,Badian,40,2026-05-07 21:07:21,2026-05-07 21:07:21
866,072208000,Balamban,40,2026-05-07 21:07:21,2026-05-07 21:07:21
867,072209000,Bantayan,40,2026-05-07 21:07:21,2026-05-07 21:07:21
868,072210000,Barili,40,2026-05-07 21:07:21,2026-05-07 21:07:21
869,072211000,City of Bogo,40,2026-05-07 21:07:21,2026-05-07 21:07:21
870,072212000,Boljoon,40,2026-05-07 21:07:21,2026-05-07 21:07:21
871,072213000,Borbon,40,2026-05-07 21:07:21,2026-05-07 21:07:21
872,072214000,City of Carcar,40,2026-05-07 21:07:21,2026-05-07 21:07:21
873,072215000,Carmen,40,2026-05-07 21:07:21,2026-05-07 21:07:21
874,072216000,Catmon,40,2026-05-07 21:07:21,2026-05-07 21:07:21
875,072217000,City of Cebu,40,2026-05-07 21:07:21,2026-05-07 21:07:21
876,072218000,Compostela,40,2026-05-07 21:07:21,2026-05-07 21:07:21
877,072219000,Consolacion,40,2026-05-07 21:07:21,2026-05-07 21:07:21
878,072220000,Cordova,40,2026-05-07 21:07:21,2026-05-07 21:07:21
879,072221000,Daanbantayan,40,2026-05-07 21:07:21,2026-05-07 21:07:21
880,072222000,Dalaguete,40,2026-05-07 21:07:21,2026-05-07 21:07:21
881,072223000,Danao City,40,2026-05-07 21:07:21,2026-05-07 21:07:21
882,072224000,Dumanjug,40,2026-05-07 21:07:21,2026-05-07 21:07:21
883,072225000,Ginatilan,40,2026-05-07 21:07:21,2026-05-07 21:07:21
884,072226000,City of Lapu-Lapu,40,2026-05-07 21:07:21,2026-05-07 21:07:21
885,072227000,Liloan,40,2026-05-07 21:07:21,2026-05-07 21:07:21
886,072228000,Madridejos,40,2026-05-07 21:07:21,2026-05-07 21:07:21
887,072229000,Malabuyoc,40,2026-05-07 21:07:21,2026-05-07 21:07:21
888,072230000,City of Mandaue,40,2026-05-07 21:07:21,2026-05-07 21:07:21
889,072231000,Medellin,40,2026-05-07 21:07:21,2026-05-07 21:07:21
890,072232000,Minglanilla,40,2026-05-07 21:07:21,2026-05-07 21:07:21
891,072233000,Moalboal,40,2026-05-07 21:07:21,2026-05-07 21:07:21
892,072234000,City of Naga,40,2026-05-07 21:07:21,2026-05-07 21:07:21
893,072235000,Oslob,40,2026-05-07 21:07:21,2026-05-07 21:07:21
894,072236000,Pilar,40,2026-05-07 21:07:21,2026-05-07 21:07:21
895,072237000,Pinamungajan,40,2026-05-07 21:07:21,2026-05-07 21:07:21
896,072238000,Poro,40,2026-05-07 21:07:21,2026-05-07 21:07:21
897,072239000,Ronda,40,2026-05-07 21:07:21,2026-05-07 21:07:21
898,072240000,Samboan,40,2026-05-07 21:07:21,2026-05-07 21:07:21
899,072241000,San Fernando,40,2026-05-07 21:07:21,2026-05-07 21:07:21
900,072242000,San Francisco,40,2026-05-07 21:07:21,2026-05-07 21:07:21
901,072243000,San Remigio,40,2026-05-07 21:07:21,2026-05-07 21:07:21
902,072244000,Santa Fe,40,2026-05-07 21:07:21,2026-05-07 21:07:21
903,072245000,Santander,40,2026-05-07 21:07:21,2026-05-07 21:07:21
904,072246000,Sibonga,40,2026-05-07 21:07:21,2026-05-07 21:07:21
905,072247000,Sogod,40,2026-05-07 21:07:21,2026-05-07 21:07:21
906,072248000,Tabogon,40,2026-05-07 21:07:21,2026-05-07 21:07:21
907,072249000,Tabuelan,40,2026-05-07 21:07:21,2026-05-07 21:07:21
908,072250000,City of Talisay,40,2026-05-07 21:07:21,2026-05-07 21:07:21
909,072251000,City of Toledo,40,2026-05-07 21:07:21,2026-05-07 21:07:21
910,072252000,Tuburan,40,2026-05-07 21:07:21,2026-05-07 21:07:21
911,072253000,Tudela,40,2026-05-07 21:07:21,2026-05-07 21:07:21
912,074601000,Amlan,41,2026-05-07 21:07:21,2026-05-07 21:07:21
913,074602000,Ayungon,41,2026-05-07 21:07:21,2026-05-07 21:07:21
914,074603000,Bacong,41,2026-05-07 21:07:21,2026-05-07 21:07:21
915,074604000,City of Bais,41,2026-05-07 21:07:21,2026-05-07 21:07:21
916,074605000,Basay,41,2026-05-07 21:07:21,2026-05-07 21:07:21
917,074606000,City of Bayawan,41,2026-05-07 21:07:21,2026-05-07 21:07:21
918,074607000,Bindoy,41,2026-05-07 21:07:21,2026-05-07 21:07:21
919,074608000,City of Canlaon,41,2026-05-07 21:07:21,2026-05-07 21:07:21
920,074609000,Dauin,41,2026-05-07 21:07:21,2026-05-07 21:07:21
921,074610000,City of Dumaguete,41,2026-05-07 21:07:21,2026-05-07 21:07:21
922,074611000,City of Guihulngan,41,2026-05-07 21:07:21,2026-05-07 21:07:21
923,074612000,Jimalalud,41,2026-05-07 21:07:21,2026-05-07 21:07:21
924,074613000,La Libertad,41,2026-05-07 21:07:21,2026-05-07 21:07:21
925,074614000,Mabinay,41,2026-05-07 21:07:21,2026-05-07 21:07:21
926,074615000,Manjuyod,41,2026-05-07 21:07:21,2026-05-07 21:07:21
927,074616000,Pamplona,41,2026-05-07 21:07:21,2026-05-07 21:07:21
928,074617000,San Jose,41,2026-05-07 21:07:21,2026-05-07 21:07:21
929,074618000,Santa Catalina,41,2026-05-07 21:07:21,2026-05-07 21:07:21
930,074619000,Siaton,41,2026-05-07 21:07:21,2026-05-07 21:07:21
931,074620000,Sibulan,41,2026-05-07 21:07:21,2026-05-07 21:07:21
932,074621000,City of Tanjay,41,2026-05-07 21:07:21,2026-05-07 21:07:21
933,074622000,Tayasan,41,2026-05-07 21:07:21,2026-05-07 21:07:21
934,074623000,Valencia,41,2026-05-07 21:07:21,2026-05-07 21:07:21
935,074624000,Vallehermoso,41,2026-05-07 21:07:21,2026-05-07 21:07:21
936,074625000,Zamboanguita,41,2026-05-07 21:07:21,2026-05-07 21:07:21
937,076101000,Enrique Villanueva,42,2026-05-07 21:07:21,2026-05-07 21:07:21
938,076102000,Larena,42,2026-05-07 21:07:21,2026-05-07 21:07:21
939,076103000,Lazi,42,2026-05-07 21:07:21,2026-05-07 21:07:21
940,076104000,Maria,42,2026-05-07 21:07:21,2026-05-07 21:07:21
941,076105000,San Juan,42,2026-05-07 21:07:21,2026-05-07 21:07:21
942,076106000,Siquijor,42,2026-05-07 21:07:21,2026-05-07 21:07:21
943,082601000,Arteche,43,2026-05-07 21:07:21,2026-05-07 21:07:21
944,082602000,Balangiga,43,2026-05-07 21:07:21,2026-05-07 21:07:21
945,082603000,Balangkayan,43,2026-05-07 21:07:21,2026-05-07 21:07:21
946,082604000,City of Borongan,43,2026-05-07 21:07:21,2026-05-07 21:07:21
947,082605000,Can-Avid,43,2026-05-07 21:07:21,2026-05-07 21:07:21
948,082606000,Dolores,43,2026-05-07 21:07:21,2026-05-07 21:07:21
949,082607000,General Macarthur,43,2026-05-07 21:07:21,2026-05-07 21:07:21
950,082608000,Giporlos,43,2026-05-07 21:07:21,2026-05-07 21:07:21
951,082609000,Guiuan,43,2026-05-07 21:07:21,2026-05-07 21:07:21
952,082610000,Hernani,43,2026-05-07 21:07:21,2026-05-07 21:07:21
953,082611000,Jipapad,43,2026-05-07 21:07:21,2026-05-07 21:07:21
954,082612000,Lawaan,43,2026-05-07 21:07:21,2026-05-07 21:07:21
955,082613000,Llorente,43,2026-05-07 21:07:21,2026-05-07 21:07:21
956,082614000,Maslog,43,2026-05-07 21:07:21,2026-05-07 21:07:21
957,082615000,Maydolong,43,2026-05-07 21:07:21,2026-05-07 21:07:21
958,082616000,Mercedes,43,2026-05-07 21:07:21,2026-05-07 21:07:21
959,082617000,Oras,43,2026-05-07 21:07:21,2026-05-07 21:07:21
960,082618000,Quinapondan,43,2026-05-07 21:07:21,2026-05-07 21:07:21
961,082619000,Salcedo,43,2026-05-07 21:07:21,2026-05-07 21:07:21
962,082620000,San Julian,43,2026-05-07 21:07:21,2026-05-07 21:07:21
963,082621000,San Policarpo,43,2026-05-07 21:07:21,2026-05-07 21:07:21
964,082622000,Sulat,43,2026-05-07 21:07:21,2026-05-07 21:07:21
965,082623000,Taft,43,2026-05-07 21:07:21,2026-05-07 21:07:21
966,083701000,Abuyog,44,2026-05-07 21:07:21,2026-05-07 21:07:21
967,083702000,Alangalang,44,2026-05-07 21:07:21,2026-05-07 21:07:21
968,083703000,Albuera,44,2026-05-07 21:07:21,2026-05-07 21:07:21
969,083705000,Babatngon,44,2026-05-07 21:07:21,2026-05-07 21:07:21
970,083706000,Barugo,44,2026-05-07 21:07:21,2026-05-07 21:07:21
971,083707000,Bato,44,2026-05-07 21:07:21,2026-05-07 21:07:21
972,083708000,City of Baybay,44,2026-05-07 21:07:21,2026-05-07 21:07:21
973,083710000,Burauen,44,2026-05-07 21:07:21,2026-05-07 21:07:21
974,083713000,Calubian,44,2026-05-07 21:07:21,2026-05-07 21:07:21
975,083714000,Capoocan,44,2026-05-07 21:07:21,2026-05-07 21:07:21
976,083715000,Carigara,44,2026-05-07 21:07:21,2026-05-07 21:07:21
977,083717000,Dagami,44,2026-05-07 21:07:21,2026-05-07 21:07:21
978,083718000,Dulag,44,2026-05-07 21:07:21,2026-05-07 21:07:21
979,083719000,Hilongos,44,2026-05-07 21:07:21,2026-05-07 21:07:21
980,083720000,Hindang,44,2026-05-07 21:07:21,2026-05-07 21:07:21
981,083721000,Inopacan,44,2026-05-07 21:07:21,2026-05-07 21:07:21
982,083722000,Isabel,44,2026-05-07 21:07:21,2026-05-07 21:07:21
983,083723000,Jaro,44,2026-05-07 21:07:21,2026-05-07 21:07:21
984,083724000,Javier,44,2026-05-07 21:07:21,2026-05-07 21:07:21
985,083725000,Julita,44,2026-05-07 21:07:21,2026-05-07 21:07:21
986,083726000,Kananga,44,2026-05-07 21:07:21,2026-05-07 21:07:21
987,083728000,La Paz,44,2026-05-07 21:07:21,2026-05-07 21:07:21
988,083729000,Leyte,44,2026-05-07 21:07:21,2026-05-07 21:07:21
989,083730000,Macarthur,44,2026-05-07 21:07:21,2026-05-07 21:07:21
990,083731000,Mahaplag,44,2026-05-07 21:07:21,2026-05-07 21:07:21
991,083733000,Matag-Ob,44,2026-05-07 21:07:21,2026-05-07 21:07:21
992,083734000,Matalom,44,2026-05-07 21:07:21,2026-05-07 21:07:21
993,083735000,Mayorga,44,2026-05-07 21:07:21,2026-05-07 21:07:21
994,083736000,Merida,44,2026-05-07 21:07:21,2026-05-07 21:07:21
995,083738000,Ormoc City,44,2026-05-07 21:07:21,2026-05-07 21:07:21
996,083739000,Palo,44,2026-05-07 21:07:21,2026-05-07 21:07:21
997,083740000,Palompon,44,2026-05-07 21:07:21,2026-05-07 21:07:21
998,083741000,Pastrana,44,2026-05-07 21:07:21,2026-05-07 21:07:21
999,083742000,San Isidro,44,2026-05-07 21:07:21,2026-05-07 21:07:21
1000,083743000,San Miguel,44,2026-05-07 21:07:21,2026-05-07 21:07:21
1001,083744000,Santa Fe,44,2026-05-07 21:07:21,2026-05-07 21:07:21
1002,083745000,Tabango,44,2026-05-07 21:07:21,2026-05-07 21:07:21
1003,083746000,Tabontabon,44,2026-05-07 21:07:21,2026-05-07 21:07:21
1004,083747000,City of Tacloban,44,2026-05-07 21:07:21,2026-05-07 21:07:21
1005,083748000,Tanauan,44,2026-05-07 21:07:21,2026-05-07 21:07:21
1006,083749000,Tolosa,44,2026-05-07 21:07:21,2026-05-07 21:07:21
1007,083750000,Tunga,44,2026-05-07 21:07:21,2026-05-07 21:07:21
1008,083751000,Villaba,44,2026-05-07 21:07:21,2026-05-07 21:07:21
1009,084801000,Allen,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1010,084802000,Biri,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1011,084803000,Bobon,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1012,084804000,Capul,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1013,084805000,Catarman,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1014,084806000,Catubig,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1015,084807000,Gamay,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1016,084808000,Laoang,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1017,084809000,Lapinig,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1018,084810000,Las Navas,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1019,084811000,Lavezares,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1020,084812000,Mapanas,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1021,084813000,Mondragon,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1022,084814000,Palapag,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1023,084815000,Pambujan,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1024,084816000,Rosario,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1025,084817000,San Antonio,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1026,084818000,San Isidro,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1027,084819000,San Jose,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1028,084820000,San Roque,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1029,084821000,San Vicente,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1030,084822000,Silvino Lobos,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1031,084823000,Victoria,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1032,084824000,Lope De Vega,45,2026-05-07 21:07:21,2026-05-07 21:07:21
1033,086001000,Almagro,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1034,086002000,Basey,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1035,086003000,City of Calbayog,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1036,086004000,Calbiga,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1037,086005000,City of Catbalogan,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1038,086006000,Daram,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1039,086007000,Gandara,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1040,086008000,Hinabangan,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1041,086009000,Jiabong,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1042,086010000,Marabut,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1043,086011000,Matuguinao,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1044,086012000,Motiong,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1045,086013000,Pinabacdao,46,2026-05-07 21:07:21,2026-05-07 21:07:21
1046,086014000,San Jose De Buan,46,2026-05-07 21:07:21,2026-05-07 21:07:21
