billing_id,lease_id,billing_date,next_billing,to_pay,amount,status,created_at,updated_at,deleted_at,billing_type,due_date,previous_balance,tenant_id
829,12,2024-10-01,2024-11-01,9592.53,9592.53,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-10-06,0.00,8
830,12,2024-11-01,2024-12-01,7925.37,7925.37,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-11-06,0.00,8
831,12,2024-11-01,2024-11-01,-6556.63,-6556.63,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,move_out,2024-11-16,0.00,8
832,5,2024-06-01,2024-07-01,11964.05,11964.05,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-06-06,0.00,6
833,5,2024-07-01,2024-08-01,11786.62,11786.62,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-07-06,0.00,6
834,5,2024-08-01,2024-09-01,12505.99,12505.99,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-08-06,0.00,6
835,5,2024-09-01,2024-10-01,12487.36,12487.36,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-09-06,0.00,6
836,5,2024-10-01,2024-11-01,11807.99,11807.99,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-10-06,0.00,6
837,5,2024-11-01,2024-12-01,11907.18,11907.18,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-11-06,0.00,6
838,5,2024-12-01,2025-01-01,12411.08,12411.08,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-12-06,0.00,6
839,5,2025-01-01,2025-02-01,11708.32,11708.32,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2025-01-06,0.00,6
840,5,2025-02-01,2025-03-01,11915.61,11915.61,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2025-02-06,0.00,6
841,5,2025-03-01,2025-04-01,12148.97,12148.97,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2025-03-06,0.00,6
842,5,2025-04-01,2025-05-01,11916.36,11916.36,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2025-04-06,0.00,6
843,5,2025-05-01,2025-06-01,11658.46,11658.46,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2025-05-06,0.00,6
844,5,2025-05-01,2025-05-01,-10471.54,-10471.54,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,move_out,2025-05-16,0.00,6
845,156,2024-06-01,2024-07-01,12940.76,12940.76,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-06-06,0.00,9
846,156,2024-07-01,2024-08-01,13542.41,13542.41,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-07-06,0.00,9
847,156,2024-08-01,2024-09-01,12837.96,12837.96,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-08-06,0.00,9
848,156,2024-09-01,2024-10-01,12881.82,12881.82,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-09-06,0.00,9
849,156,2024-10-01,2024-11-01,12934.12,12934.12,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-10-06,0.00,9
850,156,2024-11-01,2024-12-01,12496.54,12496.54,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-11-06,0.00,9
851,156,2024-12-01,2025-01-01,12962.48,12962.48,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-12-06,0.00,9
852,156,2025-01-01,2025-02-01,12633.86,12633.86,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2025-01-06,0.00,9
853,156,2025-02-01,2025-03-01,12485.42,12485.42,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2025-02-06,0.00,9
854,156,2025-03-01,2025-04-01,12830.88,12830.88,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2025-03-06,0.00,9
855,156,2025-04-01,2025-05-01,12849.42,12849.42,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2025-04-06,0.00,9
856,156,2025-05-01,2025-06-01,11592.26,11592.26,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2025-05-06,0.00,9
857,156,2025-05-01,2025-05-01,-9703.74,-9703.74,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,move_out,2025-05-16,0.00,9
858,65,2024-06-01,2024-07-01,13442.81,13442.81,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-06-06,0.00,33
859,65,2024-07-01,2024-08-01,13712.86,13712.86,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-07-06,0.00,33
860,65,2024-08-01,2024-09-01,13375.61,13375.61,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-08-06,0.00,33
861,65,2024-09-01,2024-10-01,13557.52,13557.52,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-09-06,0.00,33
862,65,2024-10-01,2024-11-01,12966.75,12966.75,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-10-06,0.00,33
863,65,2024-11-01,2024-12-01,12704.57,12704.57,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-11-06,0.00,33
864,65,2024-11-01,2024-11-01,-11887.43,-11887.43,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,move_out,2024-11-16,0.00,33
865,236,2024-05-01,2024-06-01,25658.00,25658.00,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,move_in,2024-05-01,0.00,26
866,236,2024-06-01,2024-07-01,13845.47,13845.47,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,monthly,2024-06-06,0.00,26
867,236,2024-06-01,2024-06-01,-12312.53,-12312.53,Paid,2026-05-07 21:28:24,2026-05-07 21:28:24,,move_out,2024-06-16,0.00,26
868,251,2024-07-01,2024-08-01,15458.76,15458.76,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-07-06,0.00,41
869,251,2024-08-01,2024-09-01,15141.04,15141.04,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-08-06,0.00,41
870,251,2024-09-01,2024-10-01,13667.47,13667.47,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-09-06,0.00,41
871,251,2024-09-01,2024-09-01,-11676.53,-11676.53,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,move_out,2024-09-16,0.00,41
872,122,2024-07-01,2024-08-01,8517.88,8517.88,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-07-06,0.00,36
873,122,2024-07-01,2024-07-01,-6156.12,-6156.12,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,move_out,2024-07-16,0.00,36
874,49,2024-07-01,2024-08-01,12176.92,12176.92,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-07-06,0.00,16
875,49,2024-07-01,2024-07-01,-10089.08,-10089.08,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,move_out,2024-07-16,0.00,16
876,100,2024-07-01,2024-08-01,8880.85,8880.85,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-07-06,0.00,15
877,100,2024-08-01,2024-09-01,8095.88,8095.88,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-08-06,0.00,15
878,100,2024-09-01,2024-10-01,8232.96,8232.96,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-09-06,0.00,15
879,100,2024-10-01,2024-11-01,8826.20,8826.20,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-10-06,0.00,15
880,100,2024-11-01,2024-12-01,8052.98,8052.98,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-11-06,0.00,15
881,100,2024-12-01,2025-01-01,8128.36,8128.36,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-12-06,0.00,15
882,100,2025-01-01,2025-02-01,8178.91,8178.91,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-01-06,0.00,15
883,100,2025-02-01,2025-03-01,8165.61,8165.61,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-02-06,0.00,15
884,100,2025-03-01,2025-04-01,8595.20,8595.20,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-03-06,0.00,15
885,100,2025-04-01,2025-05-01,8467.49,8467.49,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-04-06,0.00,15
886,100,2025-05-01,2025-06-01,8504.05,8504.05,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-05-06,0.00,15
887,100,2025-06-01,2025-07-01,7445.06,7445.06,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-06-06,0.00,15
888,100,2025-06-01,2025-06-01,-5210.94,-5210.94,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,move_out,2025-06-16,0.00,15
889,237,2024-07-01,2024-08-01,14218.39,14218.39,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-07-06,0.00,26
890,237,2024-08-01,2024-09-01,13448.06,13448.06,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-08-06,0.00,26
891,237,2024-09-01,2024-10-01,13262.03,13262.03,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-09-06,0.00,26
892,237,2024-10-01,2024-11-01,13948.10,13948.10,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-10-06,0.00,26
893,237,2024-11-01,2024-12-01,13832.32,13832.32,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-11-06,0.00,26
894,237,2024-12-01,2025-01-01,13684.47,13684.47,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-12-06,0.00,26
895,237,2025-01-01,2025-02-01,13608.45,13608.45,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-01-06,0.00,26
896,237,2025-02-01,2025-03-01,14037.84,14037.84,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-02-06,0.00,26
897,237,2025-03-01,2025-04-01,14139.72,14139.72,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-03-06,0.00,26
898,237,2025-04-01,2025-05-01,13359.81,13359.81,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-04-06,0.00,26
899,237,2025-05-01,2025-06-01,13707.64,13707.64,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-05-06,0.00,26
900,237,2025-06-01,2025-07-01,13597.44,13597.44,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2025-06-06,0.00,26
901,237,2025-06-01,2025-06-01,-12060.56,-12060.56,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,move_out,2025-06-16,0.00,26
902,204,2024-07-01,2024-08-01,8383.36,8383.36,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,monthly,2024-07-06,0.00,31
903,204,2024-07-01,2024-07-01,-6826.64,-6826.64,Paid,2026-05-07 21:28:25,2026-05-07 21:28:25,,move_out,2024-07-16,0.00,31
904,229,2024-07-01,2024-08-01,11718.55,11718.55,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-07-06,0.00,22
905,229,2024-08-01,2024-09-01,11813.98,11813.98,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-08-06,0.00,22
906,229,2024-09-01,2024-10-01,10941.44,10941.44,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-09-06,0.00,22
907,229,2024-09-01,2024-09-01,-8182.56,-8182.56,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,move_out,2024-09-16,0.00,22
908,188,2024-08-01,2024-09-01,8287.61,8287.61,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-08-06,0.00,24
909,188,2024-09-01,2024-10-01,8586.10,8586.10,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-09-06,0.00,24
910,188,2024-10-01,2024-11-01,8323.50,8323.50,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-10-06,0.00,24
911,188,2024-11-01,2024-12-01,8539.08,8539.08,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-11-06,0.00,24
912,188,2024-12-01,2025-01-01,9394.46,9394.46,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-12-06,0.00,24
913,188,2025-01-01,2025-02-01,8056.56,8056.56,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2025-01-06,0.00,24
914,188,2025-01-01,2025-01-01,-5379.44,-5379.44,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,move_out,2025-01-16,0.00,24
915,181,2024-08-01,2024-09-01,14673.32,14673.32,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-08-06,0.00,37
916,181,2024-09-01,2024-10-01,14676.06,14676.06,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-09-06,0.00,37
917,181,2024-10-01,2024-11-01,14297.15,14297.15,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-10-06,0.00,37
918,181,2024-11-01,2024-12-01,14560.28,14560.28,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-11-06,0.00,37
919,181,2024-12-01,2025-01-01,14843.43,14843.43,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-12-06,0.00,37
920,181,2025-01-01,2025-02-01,14803.96,14803.96,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2025-01-06,0.00,37
921,181,2025-02-01,2025-03-01,14821.35,14821.35,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2025-02-06,0.00,37
922,181,2025-03-01,2025-04-01,14733.87,14733.87,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2025-03-06,0.00,37
923,181,2025-04-01,2025-05-01,14448.74,14448.74,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2025-04-06,0.00,37
924,181,2025-05-01,2025-06-01,14813.28,14813.28,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2025-05-06,0.00,37
925,181,2025-06-01,2025-07-01,14513.24,14513.24,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2025-06-06,0.00,37
926,181,2025-07-01,2025-08-01,14616.10,14616.10,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2025-07-06,0.00,37
927,181,2025-07-01,2025-07-01,-12869.90,-12869.90,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,move_out,2025-07-16,0.00,37
928,213,2024-08-01,2024-09-01,10424.01,10424.01,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-08-06,0.00,40
929,213,2024-09-01,2024-10-01,10553.93,10553.93,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-09-06,0.00,40
930,213,2024-10-01,2024-11-01,10088.56,10088.56,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-10-06,0.00,40
931,213,2024-10-01,2024-10-01,-9083.44,-9083.44,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,move_out,2024-10-16,0.00,40
932,104,2024-08-01,2024-09-01,10424.01,10424.01,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-08-06,0.00,30
933,104,2024-09-01,2024-10-01,10553.93,10553.93,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-09-06,0.00,30
934,104,2024-10-01,2024-11-01,10088.56,10088.56,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-10-06,0.00,30
935,104,2024-10-01,2024-10-01,-9083.44,-9083.44,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,move_out,2024-10-16,0.00,30
936,34,2024-08-01,2024-09-01,14377.50,14377.50,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-08-06,0.00,12
937,34,2024-09-01,2024-10-01,14109.54,14109.54,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-09-06,0.00,12
938,34,2024-10-01,2024-11-01,13920.51,13920.51,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-10-06,0.00,12
939,34,2024-11-01,2024-12-01,14015.87,14015.87,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-11-06,0.00,12
940,34,2024-12-01,2025-01-01,14100.18,14100.18,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-12-06,0.00,12
941,34,2025-01-01,2025-02-01,12989.64,12989.64,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2025-01-06,0.00,12
942,34,2025-01-01,2025-01-01,-11018.36,-11018.36,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,move_out,2025-01-16,0.00,12
943,205,2024-08-01,2024-09-01,9031.18,9031.18,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-08-06,0.00,31
944,205,2024-09-01,2024-10-01,8807.71,8807.71,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-09-06,0.00,31
945,205,2024-10-01,2024-11-01,8773.01,8773.01,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,monthly,2024-10-06,0.00,31
946,205,2024-10-01,2024-10-01,-6436.99,-6436.99,Paid,2026-05-07 21:28:26,2026-05-07 21:28:26,,move_out,2024-10-16,0.00,31
947,133,2024-08-01,2024-09-01,7420.52,7420.52,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-08-06,0.00,19
948,133,2024-09-01,2024-10-01,8418.94,8418.94,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-09-06,0.00,19
949,133,2024-10-01,2024-11-01,8154.39,8154.39,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-10-06,0.00,19
950,133,2024-11-01,2024-12-01,8018.41,8018.41,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-11-06,0.00,19
951,133,2024-12-01,2025-01-01,8140.95,8140.95,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-12-06,0.00,19
952,133,2025-01-01,2025-02-01,8014.39,8014.39,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-01-06,0.00,19
953,133,2025-02-01,2025-03-01,7823.45,7823.45,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-02-06,0.00,19
954,133,2025-03-01,2025-04-01,7143.52,7143.52,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-03-06,0.00,19
955,133,2025-04-01,2025-05-01,8115.21,8115.21,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-04-06,0.00,19
956,133,2025-05-01,2025-06-01,8174.19,8174.19,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-05-06,0.00,19
957,133,2025-06-01,2025-07-01,8329.82,8329.82,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-06-06,0.00,19
958,133,2025-07-01,2025-08-01,6594.79,6594.79,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-07-06,0.00,19
959,133,2025-07-01,2025-07-01,-4795.21,-4795.21,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,move_out,2025-07-16,0.00,19
960,123,2024-08-01,2024-09-01,8574.47,8574.47,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-08-06,0.00,36
961,123,2024-08-01,2024-08-01,-6099.53,-6099.53,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,move_out,2024-08-16,0.00,36
962,50,2024-08-01,2024-09-01,13659.45,13659.45,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-08-06,0.00,16
963,50,2024-09-01,2024-10-01,12920.01,12920.01,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-09-06,0.00,16
964,50,2024-10-01,2024-11-01,12849.70,12849.70,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-10-06,0.00,16
965,50,2024-11-01,2024-12-01,12869.30,12869.30,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-11-06,0.00,16
966,50,2024-12-01,2025-01-01,13675.61,13675.61,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-12-06,0.00,16
967,50,2025-01-01,2025-02-01,12476.36,12476.36,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-01-06,0.00,16
968,50,2025-02-01,2025-03-01,13285.27,13285.27,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-02-06,0.00,16
969,50,2025-03-01,2025-04-01,13701.80,13701.80,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-03-06,0.00,16
970,50,2025-04-01,2025-05-01,12845.19,12845.19,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-04-06,0.00,16
971,50,2025-05-01,2025-06-01,12795.16,12795.16,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-05-06,0.00,16
972,50,2025-06-01,2025-07-01,12483.56,12483.56,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-06-06,0.00,16
973,50,2025-07-01,2025-08-01,11885.51,11885.51,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-07-06,0.00,16
974,50,2025-07-01,2025-07-01,-9880.49,-9880.49,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,move_out,2025-07-16,0.00,16
975,198,2024-09-01,2024-10-01,11853.16,11853.16,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-09-06,0.00,11
976,198,2024-10-01,2024-11-01,12331.24,12331.24,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-10-06,0.00,11
977,198,2024-11-01,2024-12-01,12498.06,12498.06,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-11-06,0.00,11
978,198,2024-12-01,2025-01-01,12249.58,12249.58,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-12-06,0.00,11
979,198,2025-01-01,2025-02-01,11416.79,11416.79,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-01-06,0.00,11
980,198,2025-02-01,2025-03-01,10886.16,10886.16,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2025-02-06,0.00,11
981,198,2025-02-01,2025-02-01,-9463.84,-9463.84,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,move_out,2025-02-16,0.00,11
982,124,2024-09-01,2024-10-01,9781.29,9781.29,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-09-06,0.00,36
983,124,2024-10-01,2024-11-01,9277.39,9277.39,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-10-06,0.00,36
984,124,2024-11-01,2024-12-01,9033.71,9033.71,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-11-06,0.00,36
985,124,2024-11-01,2024-11-01,-5640.29,-5640.29,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,move_out,2024-11-16,0.00,36
986,274,2024-10-01,2024-11-01,14448.10,14448.10,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-10-06,0.00,38
987,274,2024-11-01,2024-12-01,14332.32,14332.32,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-11-06,0.00,38
988,274,2024-12-01,2025-01-01,14184.47,14184.47,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,monthly,2024-12-06,0.00,38
989,274,2024-12-01,2024-12-01,-11973.53,-11973.53,Paid,2026-05-07 21:28:27,2026-05-07 21:28:27,,move_out,2024-12-16,0.00,38
990,19,2024-10-01,2024-11-01,12596.40,12596.40,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2024-10-06,0.00,10
991,19,2024-10-01,2024-10-01,-9987.60,-9987.60,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,move_out,2024-10-16,0.00,10
992,252,2024-10-01,2024-11-01,14491.22,14491.22,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2024-10-06,0.00,41
993,252,2024-11-01,2024-12-01,14562.61,14562.61,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2024-11-06,0.00,41
994,252,2024-12-01,2025-01-01,14673.33,14673.33,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2024-12-06,0.00,41
995,252,2025-01-01,2025-02-01,14440.90,14440.90,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2025-01-06,0.00,41
996,252,2025-02-01,2025-03-01,15107.21,15107.21,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2025-02-06,0.00,41
997,252,2025-03-01,2025-04-01,13076.92,13076.92,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2025-03-06,0.00,41
998,252,2025-03-01,2025-03-01,-11767.08,-11767.08,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,move_out,2025-03-16,0.00,41
999,230,2024-10-01,2024-11-01,12403.27,12403.27,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2024-10-06,0.00,22
1000,230,2024-11-01,2024-12-01,12327.92,12327.92,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2024-11-06,0.00,22
1001,230,2024-12-01,2025-01-01,10860.74,10860.74,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2024-12-06,0.00,22
1002,230,2024-12-01,2024-12-01,-8263.26,-8263.26,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,move_out,2024-12-16,0.00,22
1003,300,2024-10-01,2024-11-01,14296.14,14296.14,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2024-10-06,0.00,7
1004,300,2024-10-01,2024-10-01,-11829.86,-11829.86,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,move_out,2024-10-16,0.00,7
1005,95,2024-11-01,2024-12-01,14798.48,14798.48,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2024-11-06,0.00,25
1006,95,2024-12-01,2025-01-01,14772.25,14772.25,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2024-12-06,0.00,25
1007,95,2025-01-01,2025-02-01,14836.18,14836.18,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2025-01-06,0.00,25
1008,95,2025-02-01,2025-03-01,14234.95,14234.95,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2025-02-06,0.00,25
1009,95,2025-03-01,2025-04-01,14611.07,14611.07,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2025-03-06,0.00,25
1010,95,2025-04-01,2025-05-01,14478.03,14478.03,Paid,2026-05-07 21:28:28,2026-05-07 21:28:28,,monthly,2025-04-06,0.00,25
